company_id,ceo,city,company_name,company_type_dict,contact_address,country,found_year,geo,hq,incorporated,industry,intro,link_facebook,link_ins,link_linkedin,link_twitter,link_youtube,logo,operate_state_dict,postcode,province,staff_range
d8a92bad0618685d5e74bca66476d895,,New York City,Eloquens.com,Privately Held,"140 Broadway, New York City, New York, 10005, US",United States,2016,us,"New York City, New York",,"Technology, Information and Internet","Eloquens.com (Eloquens Inc.) is a US based Edtech startup ?, and is the world's leading marketplace for ready-to-use Best Practices in the domains of Finance, Strategy, Marketing, Startups, Legal, HR and Technology. ?

Many smart models, frameworks & methods are built and used every-day, but stay hidden from the eyes of the world. At Eloquens, we want to unleash their power by giving them a platform for a second life. We want to make know-how a common good. Our tagline: Don't Reinvent The Wheel! ?

With more than 150,000 registered users and 400 published authors ?, Eloquens aims to be the n°1 place online for any professionals, experts, corporations, students and professors to showcase their Best Practices to the world. ?

Published Authors notably include: Guy Kawasaki, Prof. Aswath Damodaran (NYU Stern), Prof. Pierre Chandon (INSEAD), Sequoia Capital, Garage Technology Ventures, David Skok and Geoff Ralston. ?

Eloquens Inc. Was founded by Antoine Duboscq (https://www.linkedin.com/in/antoine-duboscq-307415/ ) & adVentures Venture Studio (https://www.linkedin.com/company/ad&p-ventures ) and is currently under the leadership of Tim Demoures (https://www.linkedin.com/in/timotheedemoures/ )

Open your own publication channel now! ?
https://about.eloquens.com/the-place-to-share-and-sell-your-best-practices/

You can also call us at: +1 646-586-2919 ??",,,https://www.linkedin.com/company/eloquens,https://www.twitter.com/eloquensblog,,https://static.myflashinfo.com/image/2/8/7/2875c4dad1f42ff353a9fa790e9bac7c.jpeg,,,New York,11-50
a8e95e32f63ed9e9858efe3818427ca7,,Middle Island,Elusions Plus - Web Design with an Edge!,Privately Held,"PO Box 705, Middle Island, NY, 11953, US",United States,2006,us,"Middle Island, NY",,"Technology, Information and Internet","Elusions Plus  is focused on offering cost effective web solutions to small business owners including but not limited to web design and creation, WordPress set up and customization, internet marketing techniques and virtual assistance for the online business owner. We offer cost effective, high quality and professional websites, marketing and virtual assistance services to small business owners at affordable rates.",,,https://www.linkedin.com/company/elusions-plus---web-design-with-an-edge-,,,https://static.myflashinfo.com/image/1/3/6/136d64beef203d49abfb9bc71c94bddf.jpeg,,,New York,2月10日
fe6183473f5339c6be9f6e6254601ecf,,New York City,Enables,Privately Held,"New York City, NY, 10014, US",United States,2018,us,"New York City, NY",,"Technology, Information and Internet",,https://www.facebook.com/wix,https://www.instagram.com/wix,https://www.linkedin.com/company/enables-technologies,https://www.twitter.com/wix,,https://static.myflashinfo.com/image/2/9/9/299a2ef2b2787e84e1760dceb23ba0c8.jpeg,,,New York,2月10日
cdb63610043d476e92550a2d388afa9d,,Brooklyn,"Endelclock, Inc.",Privately Held,"411 St. Johns Pl., Brooklyn, NY, 11238, US",United States,2002,us,"Brooklyn, NY",,"Technology, Information and Internet",,,,https://www.linkedin.com/company/endelclock,,,https://static.myflashinfo.com/image/e/8/a/e8a1eb7e7a9f003c0f5c409f9c34c5ea.jpeg,,,New York,0-1
b919a5a80d948b3bd3e222eaa6a65e31,,Suffern,EnExT Consultants,Self-Employed,"200 Lafayette , Suffern, NY, 10901, US",United States,2016,us,"Suffern, NY",,"Technology, Information and Internet","With billions of people searching the internet every day wouldn't it be nice to jam your website at the top of Google for your industry? That's what we're here for! Not only do we have extensive SEO knowledge, but we also belong to mastermind groups that include the world’s best SEOs. We discuss strategy, what’s working and what to move away from. We stay on top of our industry and you benefit from that knowledge firsthand.",,,https://www.linkedin.com/company/enext-consultants,,,https://static.myflashinfo.com/image/b/a/6/ba605f57f33cfa8bbbf536d4a74bab41.jpeg,,,New York,2月10日
d3512f5b2d14cb161927a69b169562a1,,Mount Kisco,enJoinIt,,"100 South Bedford Rd, , Mount Kisco, NY, 10549, US",United States,2016,us,"Mount Kisco, NY",,"Technology, Information and Internet","We’re a socially driven event hub, focused on enhancing interaction in the real world. We’re using the ease of online sociability to take social interaction off of a screen and bring face-to-face interaction back to the 21st century.",,,https://www.linkedin.com/company/enjoinit,,,https://static.myflashinfo.com/image/8/5/2/8523b3bd9778acd470e68680bcd4dedf.jpeg,,,New York,2月10日
c70eadbb0ef514f3059747e6ae5edd25,,Hauppauge,"EO Design Group, Inc",Privately Held,"Hauppauge, New York, 11788, US",United States,2004,us,"Hauppauge, New York",,"Technology, Information and Internet","EO Design Group is web design, and development studio. Since 2004, we have been striving to  maximize income potential for our clients by creating unique, market focused and professional designs.

All our work is custom tailored to the needs of our client's.

Our services include, but is not limited to: 

- Website Design

- Responsive Design (RD) which allows sites to be mobile friendly

- E-Commerce Implementation

- Multimedia and Social Media integration

For Corporations:

- Intranet Design

- Web Based Application Design (Excel and Windows workflows application migration into custom, centralized web based workflows)

- DAM, and third party application integration.

- Web application project coordination, and management.",,,https://www.linkedin.com/company/eo-design-group,,,https://static.myflashinfo.com/image/8/e/0/8e0969b8457ddaf6da5285b32b088d4e.jpeg,,,New York,2月10日
e1233ffd0555ee4cee50f9a0f2203372,,East Rochester,equaTEK Interactive,Privately Held,"201 Main Street, East Rochester, New York, 14445, US",United States,2003,us,"East Rochester, New York",,"Technology, Information and Internet","EquaTEK Interactive is a custom internet solutions company developing Web-based applications, Responsive websites, eCommerce storefronts, mobile apps for IOS, Android and Windows, and creating/executing Digital Marketing strategies (I.e. Website content for SEO, social media, eCampaigns & video) for our clients. EquaTEK's clients range from small businesses such as doctor's offices and restaurants to large companies like agricultural marketing agencies, supermarket chains, and robust online retailers. All of our work is performed by equaTEK team members who are dedicated to our client's business and helping them achieve their goals. Our proprietary connectors connect AspDotNetstorefront users to ShipWorks & ShipStation, making shipping management easier and they automate adding contacts to MailChimp and Campaign Monitor for enhanced marketing activities. Visit www.myecommercehub.com for more information and to subscribe today!

Everything we do is designed to help clients realize goals and sustain growth in the complicated and ever-changing online world. That's why we do what we do. Our client stories say it best so we invite you to read them by visiting http://www.equatek.com/WhoWeServe.aspx. Let's start the conversation to see if we should work together. We're available at 585-485-0780.",,,https://www.linkedin.com/company/equatek-interactive,https://www.twitter.com/equatek,,https://static.myflashinfo.com/image/8/7/4/874f05622c74d487f4fd95732ca26081.jpeg,,,New York,2月10日
a4743256dbbe8c52a1e8685b9433128c,,Katonah,Equiti Games,Privately Held,"2875 RT-35, Katonah, New York, 10536, US",United States,2017,us,"Katonah, New York",,"Technology, Information and Internet","Equiti is doing something revolutionary—creating the first open, universal secondary market for the global digital gaming community. Equiti is a curated blockchain-based gaming platform that enables the purchase, distribution, and exchange of digital games. We empower consumers by allowing them to sell, rent, lend and gift these digital media assets, while providing game developers and publishers the freedom to determine how their digital media is used.

Digital technology has transformed the global video games industry, but the move from physical to digital media has restricted the rights of users to resell, lend, rent, or give away the games they purchase. The current digital gaming market also places serious constraints on game developers and publishers, narrowing their distribution options and increasing their costs while reducing sales longevity and limiting overall game exposure. Using blockchain, Equiti enables secure transactions, ensures authentic ownership of digital goods, and gives consumers, developers and publishers more choice and control over their game assets.",,,https://www.linkedin.com/company/equitipbc,,,https://static.myflashinfo.com/image/7/f/3/7f3dd630183bf06a09d29cb4e90f0f78.jpeg,,,New York,2月10日
c2378f8d32ac5fa1266b3b355caac039,,Poughkeepsie,EVOKE Enterprise,Privately Held,"40 Garden Street, Poughkeepsie, New York, 12601, US",United States,2005,us,"Poughkeepsie, New York",,"Technology, Information and Internet","EVOKE has been in business since 2005. We serve some of the top brands in the world by delivering best in class user experience solutions within the enterprise technology framework. While technically we are agnostic in terms of software, we developed a best in class niche with the Microsoft suite. With the movement to cloud we are continuing to help transition our clients from legacy “on premise” solutions to the Cloud (SharePoint Online, AZURE, and Microsoft 365).

With the evolution of Digital Transformation, EVOKE formed the elite EVOKE Engage team that delivers brilliant apps using the Microsoft Power App platform. These low to no code solutions allow the EVOKE Engage team to fine tune a company's environment utilizing the existing tools that come with the Microsoft 365 platform.

EVOKE is an award-winning Digital Transformation company that partners with its clients to build digital workplace solutions for organizational challenges. Our expertise allows our clients to focus on their business while not having to worry about solving the many issues of running it.

How can we help your organization? We provide the tools for you to synchronize people, process and productivity. Our solutions improve collaboration, engage employees and streamline business processes.

Follow us at @EVOKENY",https://www.facebook.com/evokenewyork,https://www.instagram.com/evokesystems,https://www.linkedin.com/company/evoke-new-york,https://www.twitter.com/evokeny,,https://static.myflashinfo.com/image/9/9/2/99271c47f8c9dae44c18e70d23728ec1.jpeg,,,New York,2月10日
